Text,Useful
@117247 @117241 @marksandspencer @117246 @117244 @Tesco @sainsburys @117248 @AldiUK @117249 @Morrisons @117250 @117251 @117243 Here are today’s pies ready to be tasted - the @117247 Merry mince pies! #mincepiewars https://t.co/vWu6sxx2yU,True
"@AppleSupport When you roll the month, it does not appear and hangs",True
@comcastcares my internet is down a week after a technician came out to 'fix' it,True
"@XboxSupport Can you please confirm whether the ""Xbox Select"" voice command was removed, or if this is temporary? https://t.co/rTs4zYNiVS",True
"@116217 Hi there, Please check your DM's for further instructions.",False
@116100 This article should help with that: https://t.co/usOJWy6ChP,False
"@120014 OK looks like we are doing an aircraft swap and we should have you on your way shortly.
 -Andre",False
"@118929 We're anxious for you to have access to your downloads. Have you had a chance to restart the iPhone? If not, let's do that now.",False
@115714 Took me 5 mins &amp; a hotspot to tweet this,True
@115940 when are you adding the newest season of the real house wives of New Jersey  #rhonjseason8,True
@120490 We are currently working on a resolution and we appreciate your patience. -DR,False
"@116094 (2/2) Also, for your security, I'd recommend deleting the image, as it contains your tracking number. ^WT",False
@117296 I apologize for any issues Tyler. Please DM us your account number or phone number so we can assist you. ^TZ,False
"@120437 Hi, please share your number so we can check and advise you on the way forward. Also, deactivate by dialing*200# for (cont)",False
@117689 We appreciate you bringing this to our attention. Please DM us. We're happy to help. *GiselleM,False
$3 bowls and @ChipotleTweets isn’t charging for double meat?! Day is made 😎🤙🏻,True
@117141 Thanks!,False
@sprintcare @115714 Don’t lie for Twitter,True
"@115781 Hi Jack, is there any way you could send me a file to try exporting on my end to try and replicate? ^Wren https://t.co/iuwZCjz4Or",False
@AmazonHelp It’s okay. I’ve got it done. Don’t need ur assistance anymore. #ServiceFailure,True
"@117185 We are continuously striving to provide the best service, thank you for sharing your feedback. We are a tweet away if you need us. *AFC",False
Terror del siglo XXI!!! Ayúdame @115858 ! https://t.co/NyzNMPyY6a,True
"Reason 1,000,000 why you’re the worst @115900 https://t.co/mEkcmPO429",True
"@115805 Hi Emma, sorry about that. If a product is reduced then the previous offer isn't applied. Please DM me the barcode and the",False
I'm mad at all my followers for not sending out a reminder of @ChipotleTweets $3 burritos today,True
@119111 Thank you for your feedback and we will pass that to our team. Should you need further help please let us know!,False
@Tesco make that on hold for 20 mins - really first class service - erm not https://t.co/NPwoeX9w54,True
"@117789 Please don't provide your order details, as we consider them to be personal info. Our page is visible to the public. (2/2) ^GK",False
@AskPlayStation Hola.... desde ayer en la mañana no me funciona la psn...hay algún problema? como puedo solucionarlo? se me queda cargando.,True
"@120018  Hi There,how may we assist you in here? - Anwar",False
@Delta I was disappointed yesterday in flight 2468 when WIFI was offered but it did not work. I couldn’t get work I planned on doing done.,True
@116620 We're here to help. Send us a DM with the issue and we'll follow up from there. https://t.co/GDrqU22YpT,False
"@VerizonSupport It’s not an online order. I tried to make a triple play order via telephone services, got disconnected, and the order can not be found now",True
@117168 when I watch an ad video and you say 30 mins ad free. I expect 30 mins ad free. Not 10 mins. https://t.co/1hmNwVarMm,True
"@AmazonHelp Another was due today, and up until 8pm said it would be. Now it says maybe later this week. How can it not even know which day?",True
The fact that @ChipotleTweets has been out of guacamole every time I go is extremely upsetting 😭😭😭😭 #JusticeForGuac,True
"@AmazonHelp ご丁寧にありがとうございます！
逆に面白かったので全く問題ないです！ありがとうございます！",True
"Flight #4354 has been delayed since this morning......I am missing events and jobs. Get me on now, please @SouthwestAir",True
"@120698 Also, please don't provide your order details as its personal info. Our Twitter page is visible to the public. 2/2 ^AB",False
@115806 While the Coach plans can be weeks in time. It's up to you to decide what fits you best. (2/2),False
"@118918 Apologies for the experience, Vijay. Please reply to the email sent by our team. We'll help you with alternatives. ^SV",False
Do you fire people for actually giving customers cheddar? This is ridiculous @119158 https://t.co/wjKPoUofWM,True
@118411 I understand and I'm sorry that we currently don't have any other details to provide to you. ^ML,False
@AirAsiaSupport i made a booking yesterday and still not received confirmation email or itinerary. the money has been deducted from bank acc,True
@119884 We can take a closer look. Please DM your record locator and details.,False
@VirginAtlantic Unfortunately Delta website doesn't recognise that either 😬,True
@ChipotleTweets day 5 https://t.co/X3iqS4upUH,True
"@117234 Hello, I apologize if this was sent in error. Can you please DM us and we can take a look at what was sent? -EG",False
"@idea_cares So then give me best offer to stuck with Idea...my requirement is unlimited calling, daily 1GB 4G free , validity should 84 days",True
@ChipotleTweets Definitely threw our plans out of whack. Maybe more communication next time...,True
@ask_spectrum Soo how can you help me with this bull shit? https://t.co/kx4PsDc39P #Charter #CharterSpectrum #Spectrum #ShitInternet,True
"@116591 Ah, I see. Well, we would need to wait until the interruption is over so we can test the connection. -KB",False
"@hulu_support I’ve spent hours on the phone trying everything they could think of. In the end, they said the Live TV was not working in my area",True
"@115881 Hi Cade, what was my colleagues name? Can you give a description? When were you in our store? - Nick",False
Don’t forget @ChipotleTweets got 3$  burritos 🌯!!!!!!!!!,True
@CoxHelp Had to push hard but finally got a team lead to reach out to on-call tech. Outage issue solved; #CSIssue not #CSFail,True
@115804 So sorry! Could you send me what store this is in so we can get this to the right people? - Janay,False
@119257 I love it. -Becky,False
"@VerizonSupport i sent it in a DM, its too long for a tweet :)",True
@117185 We appreciate your constructive feedback and are taking it under serious advisement. Thank you for helping us to be better. *AFC,False
@115819 Don't forget - this Sunday is Bring Your Grandma to McDonald's Day. See you then!,False
These parents didn't get the memo that @ChipotleTweets is not a playground 😩,True
@116773 Thanks for reaching out! Could you let us know what's specifically is going on so we might be able to help? ^JS,False
"Every seat has a story. Tweet your favorite Southwest story w/ #175stories, and we'll share our favorites!",False
Last minute #Halloween costume 🍉 do it for the @ChipotleTweets and @118408 https://t.co/wYieRE4joD,True
"@116712 Thanks for the shout out, Carmen! We'll make sure the Crew feels the LUV for a job well done!  See you again soon! ^MK",False
"@117584 Thanks for clarifying! We're happy to take a look at things on our end. When you have a chance, reach out: https://t.co/6YdK7bvQN7",False
@117527 Thanks for that! Can you DM us your account's email address and username? We'll take a look backstage /KL https://t.co/ldFdZRiNAt,False
@marksandspencer Fab customer service from @marksandspencer today. Shoes exchanged with no fuss 😁,True
Is anyone else getting a choppy feed for the World Series game?,True
".@Ask_Spectrum, @115955 I was 2 days without power; got it back. But now I’m 3 days w/out cable/internet? Solve it, regional monopoly.",True
"@119775 Hi Prerak, the advise is actually correct. Please get the Sealed Bag from the Duty Free shop if you wish to bring in bottled liquids. -Floi",False
@AskPlayStation my media folder (netflix&amp; whatnot) has been moving down my home screen list and is now nowhere to be found despite using the apps. How do I get it back?,True
"@115940 when will the platform available in latinamerica, more specifically in Argentina?",True
"@118356 I understand your concern, Nihal. Could you confirm if you've report this to our team using the link provided earlier? ^HD",False
"@117188 Hello! Thanks for reaching out to us here, I would be happy to help and check on this for us. Would you be able t... https://t.co/QFIhtHLIXP",False
@120240 Hi there. Please check the troubleshooting steps in the next link: https://t.co/TX6uWonWz2,False
"@AirAsiaSupport I did that ,please let me know if some thing is still balance to be submit. All this while I haven't received any call from your local support team to update about progress or discrepancy about my case.",True
@AmericanAir what’s going on with flight 301 DTW &gt; DFW? Delayed over 3 hours. Will it be canceled?,True
"@116402 We don't like to hear this, Julian. Our seat pitch is comparable to other airlines. ^Helen",False
@117394 Hello. I am happy to assist you with any issue you are having with your service.DM me your address so I can help. Thanks.-JC,False
@117166 That's not good. Please return to the airport and file a Damaged Bag Report with our Baggage Service Center. I'm sorry for the trouble. *AMC,False
@118674 Prizes will ship to verified winners the week of 10/30-11/3. Winners will receive a tracking number via email when it's on the way.,False
"@117943 Hi, we've replied to your DM. Please get back to us when you can. Thanks ^SG",False
@115913 @TMobileHelp deny clients to pay off bill 2 take advantage of #BlackFriday #3 Strikes @115911 #,True
@119282 Good morning! I am currently contacting our dispatch at the moment. Can you DM us directly as I will need your co... https://t.co/7XapSBCumG,False
"@AppleSupport no, my photos aren’t gone. why are there four (five actually, one isn’t pictured) albums in my photos all labeled twitter?",True
@120507 Hi Kerrie. The next service is 2042 expected 2055. Phil.,False
"@119300 Hi. That's no fun. If still affected, please DM to share the specifics about the trouble. -Erica",False
@119286 If there is something specific I can assist you with please feel free to send me your phone or account number in a private message. ^AS,False
@118977 リプライ失礼いたします。予約商品をコンビニ払いでお支払いいただく場合、発売日が近付き商品が出荷準備に入りしだい、お支払い番号をお送りいたします。恐れ入りますが、今しばらくお待ちください。 https://t.co/kMoy2aLjYq  HM,False
@AmericanAir No I was not able to,True
@AmericanAir Do I need to check in for my Qantas leg separately?,True
@118350 Was your purchase more than what you have available on the Card?,False
@117530 email address and contact telephone number 2/2. ^Oliver,False
@116841 Hi there. I suggest that you call 1-800-956-4442 immediately for assistance from a banker. You can get back to us if further review is needed. ^HE,False
@AmazonHelp Excelente servicio! Recibí mis paquetes hace un par de minutos!,True
"@TMobileHelp @115913 Thanks, I sent you a message.",True
"@120091 We can't confirm your account details via Twitter, so please contact JP Customer service at: https://t.co/J6YEizo6qC TN",False
"@118731 Hi there, thank you again for bringing this to our attention, I've located the store where this van was distributed from. 1/2",False
@AmericanAir Will it be complimentary or charged the 25$ or however much it Is?,True
@117611 Since techs are onsite the problem will be corrected as soon as possible. What city are you in? -Colleen,False
@116750 Have you reached out to Financial Service? ^NHP,True
"@116331 Please don't dupe yr customers. Either refund my money or provide the services for which I have already paid.
@116588 @116589 https://t.co/jvWVbHoEcz",True
@116648 Is this in our Comments/Complaints section? *HKC,False
"@118983 We truly regret any disappointment, Rachel. Please let us know if there's something we can assist you with here. ^MA",False
@119340 @119341 Taxpayers are more concerned about the millions of our $$ Trump wastes playing golf.,True
"@116570 We're sorry for the extended travel time today, Ally. Our team is working hard to reunite you with your bags.",False
"love how my computer charger just stopped working for literally no reason at all. thanks @115858 you’ve really done it for me this time, sweetie",True
"@azuresupport #azcommunity HI, I'm unable to activate my student account, can you help me?",True
@BofA_Help Still waiting for help. I have no cash and you locked my card until midnight. All local branches are closed. @BofA_Help,True
@SpotifyCares.  Set up family premium. put wrong address. canceled. now can't set up new account w my email address. U make me pay? Help!,True
It's official we're going on vacation we're checked into our flight @southwestair,True
@117325 Please try rebuilding the database. Follow the steps on the next article: https://t.co/OOaq76kzAA,False
"@AskPlayStation 4. Also, online support chat tells me I have no account, even though I'm already logged into my account.",True
"@hulu_support Nope. No more issues, this was 2 days ago.",True
Wheels down #H-town! 🤘🏽 @SouthwestAir #Views https://t.co/aZLG8xVAkr,True
"@CoxHelp @119846 WHAT PART OF ""new hardwire line"" DON'T YOU UNDERSTAND?? Do you even pay attention when you answer these things? JESUS CHRIST. #FUCKCOX",True
@117051 Thanks very much. We'll get that sent over - BH,False
.@115821 said they delivered #ADSOM but it's not there.  Yet another annoying thing to deal with today 😢,True
@116825 We received your DM and have responded to it. Thanks. ^NC,False
@Ask_Spectrum Is the map reliable?  If it is what can you do?,True
@119723 Aw! Too cute! Somebody has definitely earned their wings! 👶✈ *TJN,False
"@AppleSupport Just deleted and reinstalled the app, but it doesn’t make any difference",True
@118633 We need to make up. DM us. https://t.co/FUsmRWStIs,False
@British_Airways Do I have to fly a certain amount of flights on BA planes to obtain a status in Executive Club or could it also be on AA?,True
@120355 La membresia corresponde a la cuenta que se utilizo pa comprarla. Mas detalles en este enlace: https://t.co/y60IdtrnCS,False
@ChipotleTweets on Halloween is always a great time except when u see a trick dressing as a Native mocking ur culture. Miss me w/ that bs.,True
"@British_Airways I'm trying to correct a name on my BA booking, can this be done over phone? Frederick on passport but Freddy on booking",True
@117352 Can you DM us so we can get more information from you ^CO,False
"@115998 Hi there, we've replied to your DM! ^RA",False
@116037 I made another try to call you and reached your voice-mail. Please return my call at the # given if you still need help. ^kl,False
@comcastcares Thanks anyways.  Just fixed it!   Got it working.,True
"@116669 That's great to hear, Stephen. We'll pass your lovely comments on. ^Helen",False
@116817 This isn't something we have a work around for. You may need to use an alternate address and update it later. ^JB,False
You want something #spooky today? Fly @americanair because it's a #nightmare,True
@117098 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,False
"@116034 Hello, we'd like to know more about your Twitter post. Please send us additional details about your concerns. Thank you. ^cr",False
"@115940 Can you guys maybe like....FIX your stuff? For the longest time now, if you have the captions on, it only lasts for one episode. Wtf",True
@116144 We're glad our Reservations team was able to help.,False
"@116331  @116327
I am planning to port my @118343 number.
Any offers from both of you?",True
"@119232 Sorry Sasha, please can you DM your full name, address, email address and order number? - Ceri",False
@DropboxSupport Yes I am! I’m located in Hawaii. Everytime I try to log in via laptop cell phone it just returns me back to the log in page! Help me😩,True
@116761 Alright! Tweet us back if you need further assistance,False
@117273 @ChipotleTweets This has happened to me twice!!!!!! They hate us,True
@117242 @sainsburys @117249 @AldiUK @117246 @marksandspencer @Morrisons @Tesco You need to get the Iceland ones... seriously!,True
"@117133 Hi there, really sorry that you feel this way. We just have to be fair to all of our guests, hence booking rules apply. &gt;&gt;&gt;",False
"@SpotifyCares 
Help on my spotify card please",True
@idea_cares pin code of current location 411026,True
@GoDaddyHelp Shit wrong one https://t.co/Fdvwd8vT22,True
"@AmazonHelp Okay, danke für die Info",True
"@115911 @TMobileHelp You all took me from 0 bars to all the bars! I now have coverage in my house, thank you!",True
"@119172 Sorry to hear that, Sara. Please e-mail us more details about your visit to __email__ &amp; we will address.",False
@119668 Hello. Is there something we can help you with? ^RR,False
if i would have started a youtube channel years ago Maybe apple would’ve sent over an iphoneX instead of me fighing @115911 over zerodown,True
@CoxHelp @115955  https://t.co/IGe6w3Ebu7,True
"When the @Tesco food order doesn't show up!!!!!!!!

Not impressed, customer lost.",True
"@120273 Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /NQ",False
@VerizonSupport Yep,True
@118918 The resolution provided over the email is the best we can offer. I'm sorry we'll not be able to provide any further 1/2 ^SH,False
"@116432 This is ironic and amazing. I’ll be in touch, look for my 🦉.. @SouthwestAir",True
"@118051 The Season Pass is included with the Digital Deluxe Edition. If you'd like the Season Pass, make sure you get this version. ^MB",False
"Gah. @115940 on the appletv is super buggy. Not only is it difficult for kids to use, it doesn’t correctly track where we left off ☹️",True
@116837 Apologies for the inconvenience. Please call 1-800-869-3557 to have this rectified. Let me know if you need further assistance. ^HE,False
@AirbnbHelp There is no issue :),True
@118825 I'm sorry there was a delay! Let us know if your package doesn't arrive by November 2. Please keep us posted on its delivery. ^TN,False
@120173 We've already sent a correspondence to your registered email ID. Please check it and reply us with your concerns. ^SC,False
"@116703 It was a pleasure having you onboard, Jenn. Come back and see us again soon! ^MA",False
"Thanks for the style advice, @115833 look ...I think? #Halloween2017 #flamingo https://t.co/XvI54La043",True
@118891 game. You would have to purchase the game on that specific platform to play it.  2 ^RR,False
@115940 are you kidding me? The live stream of the series is down again? Cancelling tomorrow.,True
@119669 I do. Have you spoken with sales to see when we were coming out to finish the work? ^CM,False
@ChipotleTweets What time does boorito end?,True
@119025 So sorry for the troubles! Please DM us the email address for your account so we can look into this.,False
"@AppleSupport I've also forced the app to close from the background and reopened, no dice 🎲",True
@119446 The results will be announced soon. Kindly stay tuned for updates. ^AK,False
@119806 Here to help! Send us a note here https://t.co/ptj11JUNYu so we can further assist.,False
"@116720 Kindly DM us full name,email and flight details. We will get it checked in more details. Thanks - Ed",False
"@119697 This isn't how we want you to feel. We'd like to help, if possible. Please let us know more about what's going. ^BH",False
"@hulu_support Of course I want it minimized. It’s five minutes behind.  Don’t call it live if Twitter can spoil the result, you know?",True
Changed your mind about something you bought? Have no fear. Replace products with ease on Amazon. https://t.co/mESIpKkCpK,True
@AmazonHelp Hi ready for some help,True
In light of terror attack in NYC Lyft is charging $133 to go from Manhattan to Brooklyn. Capitalism—fuck yeah.,True
You thought I was joking #HappyHalloween2017 #3dollarboorito #discount  @ChipotleTweets @331 https://t.co/vhqB4Ncg6C,True
"@115875 We’re here to help, Travis! Send us a note via https://t.co/dwDjAokZht and we'll be in touch.",False
"@116020 Hi 🎃 Fɍ1sꝀɇNsŦɇƗn 👻, please DM account info including street address so we can look into this.  -Greg https://t.co/ovAKPb0TYC",False
@120430 Hi Andy. Apologies for the delay. What service are you travelling on? Lewis,False
@AskeBay I am looking for the product. Let me tell you something. I bought a similar product on 9th of this month. But that was damaged  .,True
"@ChaseSupport I applied for a credit card and but i was never asked for my apt #, tried calling but couldn't get past your automated system.",True
Pretty sure Adobe Premiere wants to kill my computer.,True
"@116661 Is this happening on all TV's? It sounds like it could be a setting on the guide that could be skipping it if its not a part of your paid service.
^JAY",False
"@AskPlayStation @117353 I bought Fortnite on the primary account, Now my sister wants to play it but can't play it on her account",True
"@115722 tried to pay a bill for 60 days. No service, rude CS, and several transfers. Look up my equipment # and give me an acct #!",True
"@AskPapaJohns Done and done! Thanks, Papa!",True
@SouthwestAir awesome job by Indy employees who tracked down our bag after another pass. took it home. Made a bad situation bearable. 🙏🏻 ❤️😊,True
@120228 Please don't provide your personal information. Our page is visible to the public. 2/2 ^SC,False
@Ask_Spectrum Yes that is only 2.7 miles from my house so it’s not too far. And the mobile home parks that are across the street and right behind us they get spectrum. I’m wondering how are we too far? They are both on south street too,True
@118689 This isn't okay. DM us. https://t.co/FUsmRWStIs,False
"@SouthwestAir @118144 Dear Less Than Awesome Southwest: I’m 1 of Ken’s followers. Instead of 🧀twitter campaigns, treat aloyal custmr rt and refund refundable tix!",True
"@118739 That is truly magical, Mandy! Maybe we should rename ourselves Quidditch Airways? ^Lolly",False
"@116852 I'm very sorry about your lost package, Lodi! We'd like to help! Please reach out to us here: https://t.co/hApLpMlfHN ^HM",False
@120197 Do you have a description of the crewmember?,False
@119065 Here to help. Send us a note at https://t.co/aZ6Ktyb1LN so our team can connect.,False
@ChipotleTweets  https://t.co/FFXuBM2m2w,True
@SpotifyCares What should I do in this cases? Thanks in advance! (2),True
It is painfully evident why retail places like @116062 are losing out to @115821. The customer service experience is night and day. #targetsucks,True
@117242 @117241 @marksandspencer @Tesco @sainsburys @117248 @AldiUK @117249 @Morrisons @117250 @117251 Where is everyone? https://t.co/kOc1xxpgtE,True
@CoxHelp is there a reason that even with a new router and an upgrade on internet speed that our wireless is still awful.,True
@116038 Hi Gabe. How can we help you today? ^HH,False
"Dangerous experience at @116062  
bought a bike, wheeling it out in the parking lot, the handle bar practically falls off.",True
@116021 cable going out during the World Series seems less than a stellar performance mark (85259) maybe wanna fix that.,True
"@120084 Hi Kirit, Please DM the email address provided at the time of registration and I'll get it checked. ^PK",False
@120075 Hello! Can you DM your account email address?,False
"@118434 Your speeds look great, so let us know the device in use. For now, try rebooting your device &amp; modem/router for 1-2 mins.",False
"@AppleSupport They could nothing worked. I went into the Apple store in lynnwood, and the guy tried to charge me for a replacement phone although it’s an",True
@118323 Adobe and their hate for permanent licenses,True
@119785 Sorry to hear that. Have her contact us for assistance. ^AD,False
@119412 We'd like to dig into what's happening with the Podcasts app on your device. What type of iOS device are you using and which version of iOS is currently installed? Let us know those details via DM. We'll continue with you there. https://t.co/GDrqU22YpT,False
"@118625 I'm seeing some people who won their Xbox after me are getting shipping info, should I be worried if I've not gotten anything?",True
I’m starting to get concerned. There is no label created for my @115911 iPhone X yet and it releases Friday. I hope I get it Friday.,True
@120005 Please pen the thoughts here at https://t.co/Ms5HFJ7oPI . Thanks ^Raj,False
"Hey @VirginAmerica delayed for 4 1/2 hours, (from a 7:30am flight, so had to be here at the break of dawn!) can you hook us up with some credit back for this? Ridiculous.",True
"@118350 Thanks for the information you provided. We'd like to assist, however we do not have access to the Prepaid Platform",False
"@118890 In that case, let's use this link instead: https://t.co/waYW94gqDT. Let us know how it goes.",False
#Astros have a chance to win their first #WorldSeries championship tonight and @115900 is out in my Cypress neighborhood.,True
"@117311 Please click the link below so we can access your information. ^NHP
https://t.co/IdZfP3Z8v7",False
"Don’t complain a lot about @115858 but when battery iphone goes down 50% after using your phone for 30 minutes .....
Problems since update 11",True
"@119793 Sorry for the trouble, Asmita. Please follow the path mentioned here to connect with us: Click on the link here: (1/3) ^KA",False
@VerizonSupport Says service is unavailable at this time please try again later.,True
"@116354 Hi there, I am glad that you scheduled a technician to further investigate your issue.  It is difficult to diagnose your issue remotely.  Please let us know the results after the technician visits.   -Latitia",False
@117253 @117242 @marksandspencer @117243 @117244 @117245 @117246 @117247 @Tesco @sainsburys @117248 @AldiUK @117249 @Morrisons @117250 @117251 @117252 Aww more amazing feedback 😀 Thank you so much! Merry #BoothsChristmas to all! https://t.co/rE6wFY96Uh,True
"@120682 Danke, dir auch. Wir supporten dann mal fleißig weiter 😄 ^AN",False
@116356 We're here to help! Send us a DM with your email address so we can connect.,False
@119547 We're here to help! Send us a DM with your email address and more details so we can follow up.,False
@Ask_Spectrum That is INCORRECT information I have the form in front of me that is faxed over-maybe you need to maintain up to date information,True
"@119560 address, and account number so I can assist with the issues you've been experiencing. -KW",False
"@116757 Hey, Claudia, I am for sure wanting to help you out today we totally understand doing it in the store getting it right there and then *RudyRobledo",False
"@119746 Ryan, we agree - we can do better than that for you! Please send us a DM with your location so we can work on that. *TerriL",False
@120609 Hi. I'm sorry to hear that. Have you tried by phone/chat for a swifter response? ^DC,False
"@HiltonHelp I just did, no one responded",True
"@119921 Hello. I can help with your service issues. Please send a DM with your full name, address and phone number. -GM",False
@116173 This is concerning. What makes you feel this way? What seems to be the issue? We'll be happy to assist. -JD,False
"@HiltonHelp also lol ""follow and we'll fix."" you are the worst.",True
@118118 Hey there! We're launching regularly in countries around the world. Sign up here to be first to hear: https://t.co/XDwWzj7cLP 🙂 /KC,False
"@Tesco Its the Rock Shandy, so same brand, different flavour. Or even cans of the orange &amp; lemon would do! Ps, your site has a typo",True
My grandma dressed up as “oldest pregnant lady” to get her $3 @ChipotleTweets but couldn’t get out of the house 😂 https://t.co/qw2HexVp35,True
@AskeBay I would appreciate that I got the refund of my previous damaged product from eBay. But where are the timelines for delivery.,True
@AmazonHelp https://t.co/saX0kAZVCW!,True
"@119381 We appreciate your feedback, JD! *ALA",False
@116214 Hi There! Please power cycle your network devices and try again: https://t.co/Vp85fRXkHX,False
"@115993 
Am trying to escalate a non received item that I want a refund on. Escalate system errors each time. Help please. Thx",True
@118664 This isn't okay. Where did you get this?,False
"@120567 He clearly couldn't miss the last show stopper, Debbie! We can see it was also a good result for Man U! ^Alex",False
@AirAsiaSupport - I would like to get quote on change to booking ref IJUG2D. Can u help?,True
"@120340 We found there were better ways of tracking poor buying behaviors. If you have concerns with a buyer, please report them to us: https://t.co/QDgDg5dz42 Also make sure you’re going through the Unpaid Item process which places a record on the buyer’s account. ^H",False
@115911 @117159 Svasung galxy phone,True
Is anyone else having trouble with the @SouthwestAir app not connecting?,True
"@115905 Aww, that's definitely a future pilot in the making! #HappyHalloween",False
@116827  costumer  service is trash,True
"@116442 Hey there! No news at this time, but we'll share the interest! For the most up-to-date info: https://t.co/IiQ57Rhob1.",False
"@119243 Happy to help, Nick. Dm us, let's look into it. *JoanO",False
"@British_Airways This itinerary is preferred--I was unable to view other options in the ""Manage my Booking"" link included in the original cancelation email. https://t.co/kfddWeSW49",True
"@117311 Understood. Were you given an order number?
^JAY",False
"@116681 Hello, thanks for reaching out about your concerns and I'm happy to help. Can you DM the full address? ~AT",False
@120689 Could you please confirm if we have missed the mentioned time frame? 2/2 ^AH,False
"@XboxSupport No, it is literally unobtainable.",True
@115879 are Lyft Line flat fare passes happening for November? Can't find info anywhere!,True
@116984 ¯\_(ツ)_/¯ -Becky,False
@117434 Please DM your tracking number. I will be glad to take a deeper look into this matter for you. ^TB https://t.co/wKJHDXWGRQ,False
"@hulu_support And so far, only my one show has been affected.",True
"@116231 Let us guide you to report scams. On the link provided to you. Kindly go to ""How to report tech support scams"".",False
@ChipotleTweets Any word from your team?,True
I'm absolutely mad right now that @119038 has said nothing about how @115821 Pay has charged me multiple times on subscriptions.,True
@SpotifyCares Premium &amp; when i️ have it on shuffle it turns off when the song is done and just plays in order and the repeat lights up but doesn’t repeat,True
@118206 Thank you for choosing American Express as your Card of choice Eric. Enjoy your evening!,False
"@120249  Hi Titus, did you receive from a registered M-pesa customer? If so, visit any M-pesa agent with the sms to receive cash. ^MA",False
"@120560 review your billing. Please DM me the name (your name), service address, and phone number linked to the account. -AB",False
@118505 If you've already replied to the email sent by our team. I'm sure our team will reach out to you soon with an update. ^VM,False
@AmazonHelp Yes. You definitely missed my delivery date. Twice. Also your call center staff seems to have no understanding of how mail delivery works.,True
Got my $3 #boorito  from @chipotletweets #happyhalloween🎃 https://t.co/csK92IhYn7,True
@ChipotleTweets this isn't my meal........... https://t.co/qZSe60xqey,True
"@117338 Let me check with a colleague and see what's causing this, it's very weird. I'll get back to you when I have updates.  ^Wren",False
"@118143 My apologies Crystal, I am happy to look into this for you.  Please Follow/DM us your account information including the full address and phone number so that I may assist you. ^JF",False
@115906 This is a great option for customers who want to share miles and it's cheaper than having to purchase them.,False
@XboxSupport Hi! Im on the Xbox One S and I can 't find a button on the side of the consol.,True
"@120229 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW",False
"@AskPlayStation i have lost my sony offical wireless stereo headset 2.0 adapter,is there anyway i could get a new adapter sent to me?",True
@Morrisons why have you discontinued your tinned ravioli in bolognese sauce. It was better than any other!! 😢,True
"@116746 It's shut off tonight for our annual Boorito promotion, but it'll be turned back on tomorrow. -Becky",False
"I've had some ups and downs from banking with Chase, but lately they've been really good to me. So shoutout to you @116016 👏✊",True
@117948 Please get in touch with us here: https://t.co/Q7Ftz6nj80 and we'd be happy to review available options with you. ^EZ,False
@115911 . I think ending the contests at 4 pm is too early. Not everyone lives on the West Coast.,True
"@AlaskaAir I fly a ton to LAS, unfortunately it never comes with!",True
@115877 That means that the @115877 driver has to cross the street closures on Santa Monica TWICE!,True
@118723 @115858 Mine was still doing it after the update,True
@UPSHelp  https://t.co/PTCxhQLZ7R,True
@115714 fuck you fix my connection,True
"@Delta OK it was not a full flight, #equipment change had nothing to do with comfort class, no #disabilities (and a handling agent telling #customer #care would take care of us) So please non of these as an excuse! I’ll retwitter your reply! Thanks",True
@AppleSupport 11.0.3,True
@120402 We apologize for the delay in the delivery of the order. Please contact us here: https://t.co/vlvfJr4nN9 and we'll help you ^ZH,False
@120261 Please confirm if you have provided your details in the link shared by 'GK' &amp; we'll help you accordingly with your concern.^SF,False
"@119747 Val, you need a smooth streaming experience! Send us a DM and we can take a look at how we can improve your experience :) *TerriL",False
@VerizonSupport None of channels are unavailable. We’ve tried to troubleshoot it but it isn’t working. It isn’t a video/picture issue,True
@AmericanAir Bought a flight pass to tell you guys this baby is still Chucky possessed screaming. Only seats available in cabin are the ones around me.,True
"@119773 Hi Prakash,

Thank You for sharing your details. We'll get in touch with you soon. 

Regards
Sagar.",False
@Delta big thanks to your employee finding my left on plane @118845 headphones &amp; holding until my return #greatcustomerservice,True
"@119742 Hello, thanks for reaching out about your pricing and I'd be happy to help! Can you please DM the full address? ~AT",False
"@115824 Hi, wir erhalten die Filme/Serien so vom jeweiligen Studio. Gebe ich aber direkt als Feedback dorthin weiter. Gruß ^JS",False
"@117774 Hi, It can only be done if you have a dedicated IP,  to add one to your shared hosting view: https://t.co/mBizn0TGI9. ^Lisi",False
Hi @TfL please give the man who is giving updates on the Piccadilly line at Leicester square a pay rise... he's make the whole platform smile with his hilarious  announcements @117046 #london,True
"@ChipotleTweets Good call, delicious burrito as always! https://t.co/6bV0HGNGgq",True
"It’s attack of the new emoji. 

Unleash a zombie emoji-pocalypse this Halloween with the echo effect in Messages. https://t.co/P4l8dMu9dj",False
"@118041 Hi Ido. Restore licenses, steps: https://t.co/WATnmgS37Z and follow the steps in the next link:http: //tinyurl.com/j4rb2h7",False
@119930 No tricks here – only treats. Thanks for stopping by! -Becky,False
"@120590 on whose name you want to register the number and previous subscriber document also. [2/2]
Regards, Arti",False
